Direction,Year,Country,Religion,Count,Percent,Region,level,countrycode
Incoming,2010,Curacao,Christian,"30,000",75.2,Latin America-Caribbean,1,531
Incoming,2010,Curacao,Hindu,"< 10,000",1.3,Latin America-Caribbean,1,531
Incoming,2010,Curacao,Jew,"< 10,000",0.9,Latin America-Caribbean,1,531
Incoming,2010,Curacao,Muslim,"< 10,000",0.6,Latin America-Caribbean,1,531
Incoming,2010,Curacao,Other,"< 10,000",3.4,Latin America-Caribbean,1,531
Incoming,2010,Curacao,Unaffiliated,"< 10,000",17,Latin America-Caribbean,1,531
Incoming,2010,Aruba,All,"30,000",100,Latin America-Caribbean,1,533
Incoming,2010,Aruba,Buddhist,"< 10,000",1.4,Latin America-Caribbean,1,533
Incoming,2010,Aruba,Christian,"30,000",80.1,Latin America-Caribbean,1,533
Incoming,2010,Aruba,Hindu,"< 10,000",0.7,Latin America-Caribbean,1,533
Incoming,2010,Aruba,Jew,"< 10,000",0.7,Latin America-Caribbean,1,533
Incoming,2010,Aruba,Muslim,"< 10,000",0.5,Latin America-Caribbean,1,533
Incoming,2010,Aruba,Other,"< 10,000",3.3,Latin America-Caribbean,1,533
Incoming,2010,Aruba,Unaffiliated,"< 10,000",13.2,Latin America-Caribbean,1,533
Incoming,2010,Sint Maarten,All,"30,000",100,Latin America-Caribbean,1,534
Incoming,2010,Sint Maarten,Buddhist,"< 10,000",1.1,Latin America-Caribbean,1,534
Incoming,2010,Sint Maarten,Christian,"20,000",73.8,Latin America-Caribbean,1,534
Incoming,2010,Sint Maarten,Hindu,"< 10,000",2.2,Latin America-Caribbean,1,534
Incoming,2010,Sint Maarten,Jew,"< 10,000",0.8,Latin America-Caribbean,1,534
Incoming,2010,Sint Maarten,Muslim,"< 10,000",0.8,Latin America-Caribbean,1,534
Incoming,2010,Sint Maarten,Other,"< 10,000",5.6,Latin America-Caribbean,1,534
Incoming,2010,Sint Maarten,Unaffiliated,"< 10,000",15.5,Latin America-Caribbean,1,534
Incoming,2010,Caribbean Netherlands,All,"< 10,000",0,Latin America-Caribbean,1,535
Incoming,2010,Caribbean Netherlands,Buddhist,"< 10,000",0,Latin America-Caribbean,1,535
Incoming,2010,Caribbean Netherlands,Christian,"< 10,000",0,Latin America-Caribbean,1,535
Incoming,2010,Caribbean Netherlands,Hindu,"< 10,000",0,Latin America-Caribbean,1,535
Incoming,2010,Caribbean Netherlands,Jew,"< 10,000",0,Latin America-Caribbean,1,535
Incoming,2010,Caribbean Netherlands,Muslim,"< 10,000",0,Latin America-Caribbean,1,535
Incoming,2010,Caribbean Netherlands,Other,"< 10,000",0,Latin America-Caribbean,1,535
Incoming,2010,Caribbean Netherlands,Unaffiliated,"< 10,000",0,Latin America-Caribbean,1,535
Incoming,2010,New Caledonia,All,"60,000",100,Asia-Pacific,1,540
Incoming,2010,New Caledonia,Buddhist,"< 10,000",3,Asia-Pacific,1,540
Incoming,2010,New Caledonia,Christian,"40,000",69.8,Asia-Pacific,1,540
Incoming,2010,New Caledonia,Hindu,"< 10,000",1.1,Asia-Pacific,1,540
Incoming,2010,New Caledonia,Jew,"< 10,000",1.4,Asia-Pacific,1,540
Incoming,2010,New Caledonia,Muslim,"< 10,000",5,Asia-Pacific,1,540
Incoming,2010,New Caledonia,Other,"< 10,000",0.5,Asia-Pacific,1,540
Incoming,2010,New Caledonia,Unaffiliated,"10,000",19.2,Asia-Pacific,1,540
Incoming,2010,Vanuatu,All,"< 10,000",100,Asia-Pacific,1,548
Incoming,2010,Vanuatu,Buddhist,"< 10,000",1.6,Asia-Pacific,1,548
Incoming,2010,Vanuatu,Christian,"< 10,000",75.8,Asia-Pacific,1,548
Incoming,2010,Vanuatu,Hindu,"< 10,000",1.9,Asia-Pacific,1,548
Incoming,2010,Vanuatu,Jew,"< 10,000",0.6,Asia-Pacific,1,548
Incoming,2010,Vanuatu,Muslim,"< 10,000",1.8,Asia-Pacific,1,548
Incoming,2010,Vanuatu,Other,"< 10,000",0.6,Asia-Pacific,1,548
Incoming,2010,Vanuatu,Unaffiliated,"< 10,000",17.7,Asia-Pacific,1,548
Incoming,2010,New Zealand,All,"950,000",100,Asia-Pacific,1,554
Incoming,2010,New Zealand,Buddhist,"60,000",6,Asia-Pacific,1,554
Incoming,2010,New Zealand,Christian,"470,000",49.1,Asia-Pacific,1,554
Incoming,2010,New Zealand,Hindu,"50,000",5,Asia-Pacific,1,554
Incoming,2010,New Zealand,Jew,"< 10,000",0.6,Asia-Pacific,1,554
Incoming,2010,New Zealand,Muslim,"50,000",5.5,Asia-Pacific,1,554
Incoming,2010,New Zealand,Other,"10,000",1.1,Asia-Pacific,1,554
Incoming,2010,New Zealand,Unaffiliated,"310,000",32.6,Asia-Pacific,1,554
Incoming,2010,Nicaragua,All,"40,000",100,Latin America-Caribbean,1,558
Incoming,2010,Nicaragua,Buddhist,"< 10,000",1,Latin America-Caribbean,1,558
Incoming,2010,Nicaragua,Christian,"30,000",78.1,Latin America-Caribbean,1,558
Incoming,2010,Nicaragua,Hindu,"< 10,000",0.3,Latin America-Caribbean,1,558
Incoming,2010,Nicaragua,Jew,"< 10,000",1.6,Latin America-Caribbean,1,558
Incoming,2010,Nicaragua,Muslim,"< 10,000",0.7,Latin America-Caribbean,1,558
Incoming,2010,Nicaragua,Other,"< 10,000",3.9,Latin America-Caribbean,1,558
Incoming,2010,Nicaragua,Unaffiliated,"< 10,000",14.5,Latin America-Caribbean,1,558
Incoming,2010,Niger,All,"130,000",100,Sub-Saharan Africa,1,562
Incoming,2010,Niger,Buddhist,"< 10,000",0,Sub-Saharan Africa,1,562
Incoming,2010,Niger,Christian,"40,000",28.7,Sub-Saharan Africa,1,562
Incoming,2010,Niger,Hindu,"< 10,000",0,Sub-Saharan Africa,1,562
Incoming,2010,Niger,Jew,"< 10,000",0,Sub-Saharan Africa,1,562
Incoming,2010,Niger,Muslim,"90,000",67.2,Sub-Saharan Africa,1,562
Incoming,2010,Niger,Other,"< 10,000",3.7,Sub-Saharan Africa,1,562
Incoming,2010,Niger,Unaffiliated,"< 10,000",0.3,Sub-Saharan Africa,1,562
Incoming,2010,Nigeria,All,"990,000",100,Sub-Saharan Africa,1,566
Incoming,2010,Nigeria,Buddhist,"< 10,000",0,Sub-Saharan Africa,1,566
Incoming,2010,Nigeria,Christian,"290,000",29.5,Sub-Saharan Africa,1,566
Incoming,2010,Nigeria,Hindu,"< 10,000",0.1,Sub-Saharan Africa,1,566
Incoming,2010,Nigeria,Jew,"< 10,000",0,Sub-Saharan Africa,1,566
Incoming,2010,Nigeria,Muslim,"630,000",63.3,Sub-Saharan Africa,1,566
Incoming,2010,Nigeria,Other,"70,000",6.6,Sub-Saharan Africa,1,566
Incoming,2010,Nigeria,Unaffiliated,"< 10,000",0.4,Sub-Saharan Africa,1,566
Incoming,2010,Niue,All,"< 10,000",100,Asia-Pacific,1,570
Incoming,2010,Niue,Buddhist,"< 10,000",1.9,Asia-Pacific,1,570
Incoming,2010,Niue,Christian,"< 10,000",80.5,Asia-Pacific,1,570
Incoming,2010,Niue,Hindu,"< 10,000",2,Asia-Pacific,1,570
Incoming,2010,Niue,Jew,"< 10,000",0.3,Asia-Pacific,1,570
Incoming,2010,Niue,Muslim,"< 10,000",1.7,Asia-Pacific,1,570
Incoming,2010,Niue,Other,"< 10,000",0.3,Asia-Pacific,1,570
Incoming,2010,Niue,Unaffiliated,"< 10,000",12.9,Asia-Pacific,1,570
Incoming,2010,Norway,All,"520,000",100,Europe,1,578
Incoming,2010,Norway,Buddhist,"30,000",4.9,Europe,1,578
Incoming,2010,Norway,Christian,"240,000",45.9,Europe,1,578
Incoming,2010,Norway,Hindu,"< 10,000",1.4,Europe,1,578
Incoming,2010,Norway,Jew,"< 10,000",0.7,Europe,1,578
Incoming,2010,Norway,Muslim,"100,000",19.1,Europe,1,578
Incoming,2010,Norway,Other,"10,000",2.2,Europe,1,578
Incoming,2010,Norway,Unaffiliated,"140,000",25.9,Europe,1,578
Incoming,2010,Northern Mariana Islands,All,"20,000",100,Asia-Pacific,1,580
Incoming,2010,Northern Mariana Islands,Buddhist,"< 10,000",4.7,Asia-Pacific,1,580
Incoming,2010,Northern Mariana Islands,Christian,"20,000",70.4,Asia-Pacific,1,580
Incoming,2010,Northern Mariana Islands,Hindu,"< 10,000",1.9,Asia-Pacific,1,580
Incoming,2010,Northern Mariana Islands,Jew,"< 10,000",0.4,Asia-Pacific,1,580
Incoming,2010,Northern Mariana Islands,Muslim,"< 10,000",2.5,Asia-Pacific,1,580
Incoming,2010,Northern Mariana Islands,Other,"< 10,000",0.6,Asia-Pacific,1,580
Incoming,2010,Northern Mariana Islands,Unaffiliated,"< 10,000",19.4,Asia-Pacific,1,580
Incoming,2010,Federated States of Micronesia,All,"< 10,000",100,Asia-Pacific,1,583
Incoming,2010,Federated States of Micronesia,Buddhist,"< 10,000",3.4,Asia-Pacific,1,583
Incoming,2010,Federated States of Micronesia,Christian,"< 10,000",73.6,Asia-Pacific,1,583
Incoming,2010,Federated States of Micronesia,Hindu,"< 10,000",1.7,Asia-Pacific,1,583
Incoming,2010,Federated States of Micronesia,Jew,"< 10,000",0.6,Asia-Pacific,1,583
Incoming,2010,Federated States of Micronesia,Muslim,"< 10,000",1.2,Asia-Pacific,1,583
Incoming,2010,Federated States of Micronesia,Other,"< 10,000",0.5,Asia-Pacific,1,583
Incoming,2010,Federated States of Micronesia,Unaffiliated,"< 10,000",18.7,Asia-Pacific,1,583
Incoming,2010,Marshall Islands,All,"< 10,000",100,Asia-Pacific,1,584
Incoming,2010,Marshall Islands,Buddhist,"< 10,000",3.3,Asia-Pacific,1,584
Incoming,2010,Marshall Islands,Christian,"< 10,000",69.1,Asia-Pacific,1,584
Incoming,2010,Marshall Islands,Hindu,"< 10,000",1.3,Asia-Pacific,1,584
Incoming,2010,Marshall Islands,Jew,"< 10,000",0.9,Asia-Pacific,1,584
Incoming,2010,Marshall Islands,Muslim,"< 10,000",0.9,Asia-Pacific,1,584
Incoming,2010,Marshall Islands,Other,"< 10,000",0.7,Asia-Pacific,1,584
Incoming,2010,Marshall Islands,Unaffiliated,"< 10,000",23.8,Asia-Pacific,1,584
Incoming,2010,Palau,All,"< 10,000",100,Asia-Pacific,1,585
Incoming,2010,Palau,Buddhist,"< 10,000",3.7,Asia-Pacific,1,585
Incoming,2010,Palau,Christian,"< 10,000",74.6,Asia-Pacific,1,585
Incoming,2010,Palau,Hindu,"< 10,000",1.8,Asia-Pacific,1,585
Incoming,2010,Palau,Jew,"< 10,000",0.4,Asia-Pacific,1,585
Incoming,2010,Palau,Muslim,"< 10,000",1.3,Asia-Pacific,1,585
Incoming,2010,Palau,Other,"< 10,000",0.5,Asia-Pacific,1,585
Incoming,2010,Palau,Unaffiliated,"< 10,000",17.5,Asia-Pacific,1,585
Incoming,2010,Pakistan,All,"3,940,000",100,Asia-Pacific,1,586
Incoming,2010,Pakistan,Buddhist,"10,000",0.4,Asia-Pacific,1,586
Incoming,2010,Pakistan,Christian,"230,000",5.8,Asia-Pacific,1,586
Incoming,2010,Pakistan,Hindu,"1,110,000",28.3,Asia-Pacific,1,586
Incoming,2010,Pakistan,Jew,"< 10,000",0,Asia-Pacific,1,586
Incoming,2010,Pakistan,Muslim,"2,500,000",63.3,Asia-Pacific,1,586
Incoming,2010,Pakistan,Other,"80,000",2.1,Asia-Pacific,1,586
Incoming,2010,Pakistan,Unaffiliated,"< 10,000",0.2,Asia-Pacific,1,586
Incoming,2010,Panama,All,"160,000",100,Latin America-Caribbean,1,591
Incoming,2010,Panama,Buddhist,"< 10,000",3.2,Latin America-Caribbean,1,591
Incoming,2010,Panama,Christian,"120,000",73.2,Latin America-Caribbean,1,591
Incoming,2010,Panama,Hindu,"< 10,000",1.8,Latin America-Caribbean,1,591
Incoming,2010,Panama,Jew,"< 10,000",1.6,Latin America-Caribbean,1,591
Incoming,2010,Panama,Muslim,"< 10,000",0.9,Latin America-Caribbean,1,591
Incoming,2010,Panama,Other,"< 10,000",3.5,Latin America-Caribbean,1,591
Incoming,2010,Panama,Unaffiliated,"20,000",15.7,Latin America-Caribbean,1,591
Incoming,2010,Papua New Guinea,All,"30,000",100,Asia-Pacific,1,598
Incoming,2010,Papua New Guinea,Buddhist,"< 10,000",2.2,Asia-Pacific,1,598
Incoming,2010,Papua New Guinea,Christian,"10,000",47.1,Asia-Pacific,1,598
Incoming,2010,Papua New Guinea,Hindu,"< 10,000",1.6,Asia-Pacific,1,598
Incoming,2010,Papua New Guinea,Jew,"< 10,000",1.1,Asia-Pacific,1,598
Incoming,2010,Papua New Guinea,Muslim,"10,000",35.4,Asia-Pacific,1,598
Incoming,2010,Papua New Guinea,Other,"< 10,000",0.9,Asia-Pacific,1,598
Incoming,2010,Papua New Guinea,Unaffiliated,"< 10,000",11.8,Asia-Pacific,1,598
Incoming,2010,Paraguay,All,"160,000",100,Latin America-Caribbean,1,600
Incoming,2010,Paraguay,Buddhist,"< 10,000",1.3,Latin America-Caribbean,1,600
Incoming,2010,Paraguay,Christian,"130,000",79.1,Latin America-Caribbean,1,600
Incoming,2010,Paraguay,Hindu,"< 10,000",0.1,Latin America-Caribbean,1,600
Incoming,2010,Paraguay,Jew,"< 10,000",1.5,Latin America-Caribbean,1,600
Incoming,2010,Paraguay,Muslim,"< 10,000",0.4,Latin America-Caribbean,1,600
Incoming,2010,Paraguay,Other,"< 10,000",4.4,Latin America-Caribbean,1,600
Incoming,2010,Paraguay,Unaffiliated,"20,000",13,Latin America-Caribbean,1,600
Incoming,2010,Peru,All,"100,000",100,Latin America-Caribbean,1,604
Incoming,2010,Peru,Buddhist,"< 10,000",3,Latin America-Caribbean,1,604
Incoming,2010,Peru,Christian,"80,000",77.5,Latin America-Caribbean,1,604
Incoming,2010,Peru,Hindu,"< 10,000",0.7,Latin America-Caribbean,1,604
Incoming,2010,Peru,Jew,"< 10,000",1.5,Latin America-Caribbean,1,604
Incoming,2010,Peru,Muslim,"< 10,000",2.6,Latin America-Caribbean,1,604
Incoming,2010,Peru,Other,"< 10,000",4.2,Latin America-Caribbean,1,604
Incoming,2010,Peru,Unaffiliated,"10,000",10.5,Latin America-Caribbean,1,604
Incoming,2010,Philippines,All,"210,000",100,Asia-Pacific,1,608
Incoming,2010,Philippines,Buddhist,"20,000",8.3,Asia-Pacific,1,608
Incoming,2010,Philippines,Christian,"100,000",50.3,Asia-Pacific,1,608
Incoming,2010,Philippines,Hindu,"< 10,000",4.6,Asia-Pacific,1,608
Incoming,2010,Philippines,Jew,"< 10,000",0.9,Asia-Pacific,1,608
Incoming,2010,Philippines,Muslim,"10,000",6.1,Asia-Pacific,1,608
Incoming,2010,Philippines,Other,"< 10,000",1.1,Asia-Pacific,1,608
Incoming,2010,Philippines,Unaffiliated,"60,000",28.6,Asia-Pacific,1,608
Incoming,2010,Poland,All,"640,000",100,Europe,1,616
Incoming,2010,Poland,Buddhist,"< 10,000",0.4,Europe,1,616
Incoming,2010,Poland,Christian,"540,000",84.7,Europe,1,616
Incoming,2010,Poland,Hindu,"< 10,000",0.3,Europe,1,616
Incoming,2010,Poland,Jew,"< 10,000",0.5,Europe,1,616
Incoming,2010,Poland,Muslim,"20,000",2.8,Europe,1,616
Incoming,2010,Poland,Other,"< 10,000",0.4,Europe,1,616
Incoming,2010,Poland,Unaffiliated,"70,000",11,Europe,1,616
Incoming,2010,Portugal,All,"760,000",100,Europe,1,620
Incoming,2010,Portugal,Buddhist,"< 10,000",0.3,Europe,1,620
Incoming,2010,Portugal,Christian,"670,000",88.3,Europe,1,620
Incoming,2010,Portugal,Hindu,"< 10,000",0.3,Europe,1,620
Incoming,2010,Portugal,Jew,"< 10,000",0.2,Europe,1,620
Incoming,2010,Portugal,Muslim,"20,000",2.8,Europe,1,620
Incoming,2010,Portugal,Other,"< 10,000",0.7,Europe,1,620
Incoming,2010,Portugal,Unaffiliated,"60,000",7.4,Europe,1,620
Incoming,2010,Guinea-Bissau,All,"20,000",100,Sub-Saharan Africa,1,624
Incoming,2010,Guinea-Bissau,Buddhist,"< 10,000",0,Sub-Saharan Africa,1,624
Incoming,2010,Guinea-Bissau,Christian,"< 10,000",14,Sub-Saharan Africa,1,624
Incoming,2010,Guinea-Bissau,Hindu,"< 10,000",0,Sub-Saharan Africa,1,624
Incoming,2010,Guinea-Bissau,Jew,"< 10,000",0,Sub-Saharan Africa,1,624
Incoming,2010,Guinea-Bissau,Muslim,"20,000",83.4,Sub-Saharan Africa,1,624
Incoming,2010,Guinea-Bissau,Other,"< 10,000",2.2,Sub-Saharan Africa,1,624
Incoming,2010,Guinea-Bissau,Unaffiliated,"< 10,000",0.4,Sub-Saharan Africa,1,624
Incoming,2010,Timor-Leste,All,"10,000",100,Asia-Pacific,1,626
Incoming,2010,Timor-Leste,Buddhist,"< 10,000",5.1,Asia-Pacific,1,626
Incoming,2010,Timor-Leste,Christian,"< 10,000",31.3,Asia-Pacific,1,626
Incoming,2010,Timor-Leste,Hindu,"< 10,000",0.8,Asia-Pacific,1,626
Incoming,2010,Timor-Leste,Jew,"< 10,000",1.2,Asia-Pacific,1,626
Incoming,2010,Timor-Leste,Muslim,"< 10,000",47.7,Asia-Pacific,1,626
Incoming,2010,Timor-Leste,Other,"< 10,000",1,Asia-Pacific,1,626
Incoming,2010,Timor-Leste,Unaffiliated,"< 10,000",12.8,Asia-Pacific,1,626
Incoming,2010,Puerto Rico,All,"300,000",100,Latin America-Caribbean,1,630
Incoming,2010,Puerto Rico,Buddhist,"10,000",4.1,Latin America-Caribbean,1,630
Incoming,2010,Puerto Rico,Christian,"200,000",65.9,Latin America-Caribbean,1,630
Incoming,2010,Puerto Rico,Hindu,"< 10,000",1.5,Latin America-Caribbean,1,630
Incoming,2010,Puerto Rico,Jew,"10,000",4.8,Latin America-Caribbean,1,630
Incoming,2010,Puerto Rico,Muslim,"< 10,000",2.5,Latin America-Caribbean,1,630
Incoming,2010,Puerto Rico,Other,"20,000",6.7,Latin America-Caribbean,1,630
Incoming,2010,Puerto Rico,Unaffiliated,"40,000",14.4,Latin America-Caribbean,1,630
Incoming,2010,Qatar,All,"1,460,000",100,Middle East-North Africa,1,634
Incoming,2010,Qatar,Buddhist,"< 10,000",0.2,Middle East-North Africa,1,634
Incoming,2010,Qatar,Christian,"230,000",15.7,Middle East-North Africa,1,634
Incoming,2010,Qatar,Hindu,"190,000",13,Middle East-North Africa,1,634
Incoming,2010,Qatar,Jew,"< 10,000",0,Middle East-North Africa,1,634
Incoming,2010,Qatar,Muslim,"1,020,000",70.1,Middle East-North Africa,1,634
Incoming,2010,Qatar,Other,"< 10,000",0.5,Middle East-North Africa,1,634
Incoming,2010,Qatar,Unaffiliated,"< 10,000",0.4,Middle East-North Africa,1,634
Incoming,2010,Reunion,All,"120,000",100,Sub-Saharan Africa,1,638
Incoming,2010,Reunion,Buddhist,"< 10,000",0.4,Sub-Saharan Africa,1,638
Incoming,2010,Reunion,Christian,"90,000",70.4,Sub-Saharan Africa,1,638
Incoming,2010,Reunion,Hindu,"< 10,000",2.2,Sub-Saharan Africa,1,638
Incoming,2010,Reunion,Jew,"< 10,000",0.6,Sub-Saharan Africa,1,638
Incoming,2010,Reunion,Muslim,"10,000",10.1,Sub-Saharan Africa,1,638
Incoming,2010,Reunion,Other,"< 10,000",1.6,Sub-Saharan Africa,1,638
Incoming,2010,Reunion,Unaffiliated,"20,000",14.6,Sub-Saharan Africa,1,638
Incoming,2010,Romania,All,"180,000",100,Europe,1,642
Incoming,2010,Romania,Buddhist,"< 10,000",0.8,Europe,1,642
Incoming,2010,Romania,Christian,"150,000",87.3,Europe,1,642
Incoming,2010,Romania,Hindu,"< 10,000",0.2,Europe,1,642
Incoming,2010,Romania,Jew,"< 10,000",0.7,Europe,1,642
Incoming,2010,Romania,Muslim,"10,000",6.2,Europe,1,642
Incoming,2010,Romania,Other,"< 10,000",1.2,Europe,1,642
Incoming,2010,Romania,Unaffiliated,"< 10,000",3.5,Europe,1,642
Incoming,2010,Russia,All,"11,190,000",100,Europe,1,643
Incoming,2010,Russia,Buddhist,"60,000",0.5,Europe,1,643
Incoming,2010,Russia,Christian,"6,950,000",62.1,Europe,1,643
Incoming,2010,Russia,Hindu,"20,000",0.2,Europe,1,643
Incoming,2010,Russia,Jew,"100,000",0.9,Europe,1,643
Incoming,2010,Russia,Muslim,"1,250,000",11.1,Europe,1,643
Incoming,2010,Russia,Other,"50,000",0.5,Europe,1,643
Incoming,2010,Russia,Unaffiliated,"2,770,000",24.7,Europe,1,643
Incoming,2010,Rwanda,All,"430,000",100,Sub-Saharan Africa,1,646
Incoming,2010,Rwanda,Buddhist,"< 10,000",0,Sub-Saharan Africa,1,646
Incoming,2010,Rwanda,Christian,"400,000",93,Sub-Saharan Africa,1,646
Incoming,2010,Rwanda,Hindu,"< 10,000",0.1,Sub-Saharan Africa,1,646
Incoming,2010,Rwanda,Jew,"< 10,000",0,Sub-Saharan Africa,1,646
Incoming,2010,Rwanda,Muslim,"20,000",3.9,Sub-Saharan Africa,1,646
Incoming,2010,Rwanda,Other,"< 10,000",0.9,Sub-Saharan Africa,1,646
Incoming,2010,Rwanda,Unaffiliated,"< 10,000",2,Sub-Saharan Africa,1,646
Incoming,2010,St. Helena,All,"< 10,000",100,Sub-Saharan Africa,1,654
Incoming,2010,St. Helena,Buddhist,"< 10,000",0.4,Sub-Saharan Africa,1,654
Incoming,2010,St. Helena,Christian,"< 10,000",69.8,Sub-Saharan Africa,1,654
Incoming,2010,St. Helena,Hindu,"< 10,000",0.8,Sub-Saharan Africa,1,654
Incoming,2010,St. Helena,Jew,"< 10,000",0.8,Sub-Saharan Africa,1,654
Incoming,2010,St. Helena,Muslim,"< 10,000",5.6,Sub-Saharan Africa,1,654
Incoming,2010,St. Helena,Other,"< 10,000",1.6,Sub-Saharan Africa,1,654
Incoming,2010,St. Helena,Unaffiliated,"< 10,000",20.6,Sub-Saharan Africa,1,654
Incoming,2010,St. Kitts and Nevis,All,"< 10,000",100,Latin America-Caribbean,1,659
Incoming,2010,St. Kitts and Nevis,Buddhist,"< 10,000",0.6,Latin America-Caribbean,1,659
Incoming,2010,St. Kitts and Nevis,Christian,"< 10,000",79.7,Latin America-Caribbean,1,659
Incoming,2010,St. Kitts and Nevis,Hindu,"< 10,000",0,Latin America-Caribbean,1,659
Incoming,2010,St. Kitts and Nevis,Jew,"< 10,000",0.9,Latin America-Caribbean,1,659
Incoming,2010,St. Kitts and Nevis,Muslim,"< 10,000",0.3,Latin America-Caribbean,1,659
Incoming,2010,St. Kitts and Nevis,Other,"< 10,000",4.5,Latin America-Caribbean,1,659
Incoming,2010,St. Kitts and Nevis,Unaffiliated,"< 10,000",13.9,Latin America-Caribbean,1,659
Incoming,2010,Anguilla,All,"< 10,000",100,Latin America-Caribbean,1,660
Incoming,2010,Anguilla,Buddhist,"< 10,000",2.3,Latin America-Caribbean,1,660
Incoming,2010,Anguilla,Christian,"< 10,000",75.7,Latin America-Caribbean,1,660
Incoming,2010,Anguilla,Hindu,"< 10,000",0.4,Latin America-Caribbean,1,660
Incoming,2010,Anguilla,Jew,"< 10,000",0.6,Latin America-Caribbean,1,660
Incoming,2010,Anguilla,Muslim,"< 10,000",1,Latin America-Caribbean,1,660
Incoming,2010,Anguilla,Other,"< 10,000",7.4,Latin America-Caribbean,1,660
Incoming,2010,Anguilla,Unaffiliated,"< 10,000",12.7,Latin America-Caribbean,1,660
Incoming,2010,St. Lucia,All,"< 10,000",100,Latin America-Caribbean,1,662
Incoming,2010,St. Lucia,Buddhist,"< 10,000",1.2,Latin America-Caribbean,1,662
Incoming,2010,St. Lucia,Christian,"< 10,000",72.1,Latin America-Caribbean,1,662
Incoming,2010,St. Lucia,Hindu,"< 10,000",2.1,Latin America-Caribbean,1,662
Incoming,2010,St. Lucia,Jew,"< 10,000",1.4,Latin America-Caribbean,1,662
Incoming,2010,St. Lucia,Muslim,"< 10,000",1.7,Latin America-Caribbean,1,662
Incoming,2010,St. Lucia,Other,"< 10,000",4.7,Latin America-Caribbean,1,662
Incoming,2010,St. Lucia,Unaffiliated,"< 10,000",16.7,Latin America-Caribbean,1,662
Incoming,2010,St. Pierre and Miquelon,All,"< 10,000",100,North America,1,666
Incoming,2010,St. Pierre and Miquelon,Buddhist,"< 10,000",0.5,North America,1,666
Incoming,2010,St. Pierre and Miquelon,Christian,"< 10,000",76,North America,1,666
Incoming,2010,St. Pierre and Miquelon,Hindu,"< 10,000",0.5,North America,1,666
Incoming,2010,St. Pierre and Miquelon,Jew,"< 10,000",2.9,North America,1,666
Incoming,2010,St. Pierre and Miquelon,Muslim,"< 10,000",0.8,North America,1,666
Incoming,2010,St. Pierre and Miquelon,Other,"< 10,000",1,North America,1,666
Incoming,2010,St. Pierre and Miquelon,Unaffiliated,"< 10,000",18.5,North America,1,666
Incoming,2010,St. Vincent and the Grenadines,All,"< 10,000",100,Latin America-Caribbean,1,670
Incoming,2010,St. Vincent and the Grenadines,Buddhist,"< 10,000",1,Latin America-Caribbean,1,670
Incoming,2010,St. Vincent and the Grenadines,Christian,"< 10,000",74.7,Latin America-Caribbean,1,670
Incoming,2010,St. Vincent and the Grenadines,Hindu,"< 10,000",0.5,Latin America-Caribbean,1,670
Incoming,2010,St. Vincent and the Grenadines,Jew,"< 10,000",1.2,Latin America-Caribbean,1,670
Incoming,2010,St. Vincent and the Grenadines,Muslim,"< 10,000",1.3,Latin America-Caribbean,1,670
Incoming,2010,St. Vincent and the Grenadines,Other,"< 10,000",3.9,Latin America-Caribbean,1,670
Incoming,2010,St. Vincent and the Grenadines,Unaffiliated,"< 10,000",17.4,Latin America-Caribbean,1,670
Incoming,2010,San Marino,All,"< 10,000",100,Europe,1,674
Incoming,2010,San Marino,Buddhist,"< 10,000",0.2,Europe,1,674
Incoming,2010,San Marino,Christian,"< 10,000",83.2,Europe,1,674
Incoming,2010,San Marino,Hindu,"< 10,000",0.1,Europe,1,674
